Port_IDs,ROI,Sharpe_Ratio,PnL,MDD,Win_Rate,Win_Positions,Total_Positions,Normalized_MDD,Profitability_Score,Risk_Adjusted_Score,Trade_Success_Score,Overall_Composite_Score,Profitability_Rank,Risk_Adjusted_Rank,Trade_Success_Rank,Overall_Rank
3925368433214965504,0.10963028554770073,0.4146251118867077,0.22687766741474708,0.9997776110952168,0.41531042796865586,0.1679917041133771,0.2378520836764948,0.00022238890478318884,0.11218148065186126,0.41831276465485323,0.41165943159049134,0.29386425113434783,92.0,66.0,95.0,98.0
3926423286576838657,0.1096155481971659,0.6022016188945656,0.16190710823843943,0.9970097242222845,0.4248677809135412,0.05634289664707916,0.07642892439466314,0.0029902757777154967,0.11075336440970607,0.6046897142277777,0.41942750127459366,0.35153651041459383,129.0,18.0,90.0,49.0
3930688517098515713,0.07314632706537075,0.16583017445776482,0.16946867732324278,0.9950425648000666,0.6056610407876231,0.04839267196681645,0.04513259759512436,0.004957435199933433,0.07524221274303794,0.1710559017182012,0.5974344707790338,0.2606439968463857,147.0,147.0,32.0,115.0
3931992636670880512,0.12602281099564025,0.37256369086245616,0.26938766413860826,0.9976608415127304,0.5004319041142977,0.8399585205668856,0.9942348871685059,0.0023391584872696557,0.12914229823384382,0.37650307630654706,0.505444102251323,0.31624107286089853,44.0,87.0,63.0,78.0
3932103299427844097,0.12284961066270461,0.29771996170720466,0.1921499616371362,0.9580444507419915,0.37440499763570595,0.26892499135845144,0.42414758688848625,0.04195554925800848,0.12435752250949586,0.30188135114526937,0.3728478687823629,0.252161774982088,48.0,126.0,108.0,118.0
3935808725185052672,0.11382932736253805,0.34390124833709945,0.17367422935455512,0.9936252358161602,0.43734730782005393,0.20808848945731076,0.2801844836106078,0.006374764183839742,0.11513149734313624,0.34799583302091874,0.4339629174170271,0.2806402240686382,69.0,103.0,87.0,107.0
3936410995029308417,0.10961552352342432,0.5978300960115959,0.27302210309845076,1.0,0.3737793851717902,0.002073971655720705,0.000988305056827541,0.0,0.11317110028054246,0.6003645856732033,0.36829215356499345,0.335865461883676,78.0,19.0,109.0,63.0
3937714876784951296,0.11636691284498377,0.3904478561451705,0.1596315988215766,0.9500769630936295,0.49008255981428467,0.06947805046664363,0.08186460220721463,0.04992303690637044,0.11730831258704102,0.39397465954798394,0.48387346445615687,0.31027776223605863,64.0,79.0,67.0,85.0
3939318616482048768,0.10961583411554496,0.5802206312958047,0.26227909392687193,0.9998950889431694,0.4667298142885847,0.04078810922917387,0.049579970350848296,0.00010491105683060476,0.1129376461237439,0.5828654353042583,0.46044192957755437,0.35816726791404135,82.0,23.0,79.0,44.0
3939925275039085824,0.1372922948976955,0.33931736341458263,0.17458612759490372,0.9984622247505577,0.4514609308080328,0.7424818527480125,0.9741393510130126,0.001537775249442275,0.1381037743685155,0.3434713187951071,0.4557570727070777,0.2950100271980617,38.0,105.0,82.0,95.0
3941019213896463617,0.10961580826047299,0.4079366505563671,0.19658147150454905,0.9865749165938479,0.6118412554895376,0.019011406844106463,0.016142315928183163,0.013425083406152128,0.11150810104147467,0.41158325038529087,0.6030897157899441,0.34900513026916036,104.0,68.0,27.0,51.0
